DAY_OF_MONTH,DAY_OF_WEEK,OP_CARRIER_AIRLINE_ID,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEP_TIME,DEP_DEL15,ARR_TIME,ARR_DEL15,CANCELLED,DIVERTED,DISTANCE,Unnamed: 21,ARR_DELAY,IS_DELAYED,DELAY_CATEGORY
2,3,19790,2865,13487,1348702,14747,1474703,1129.0,0.0,1254.0,0.0,0.0,0.0,1399.0,0.0,-20.535664967139287,0.0,0
8,2,19790,1455,14771,1477104,14747,1474703,2258.0,1.0,47.0,1.0,0.0,0.0,679.0,0.0,95.59778984123624,1.0,3
11,5,20304,5857,11292,1129202,13502,1350202,757.0,0.0,932.0,1.0,0.0,0.0,196.0,0.0,42.31473945570634,1.0,2
30,3,19393,2218,14831,1483106,14908,1490803,1158.0,0.0,1311.0,0.0,0.0,0.0,342.0,0.0,8.950307242749156,0.0,1
18,5,20304,5554,13264,1326403,12892,1289208,1611.0,0.0,1803.0,0.0,0.0,0.0,630.0,0.0,-25.37208335291355,0.0,0
24,4,19930,53,11618,1161802,14057,1405702,2132.0,1.0,20.0,1.0,0.0,0.0,2434.0,0.0,29.09934042345326,1.0,2
4,5,20304,3599,14869,1486903,13264,1326403,2029.0,0.0,2112.0,0.0,0.0,0.0,575.0,0.0,14.061819979527701,0.0,1
28,1,20368,34,12889,1288903,14570,1457002,1752.0,0.0,1909.0,0.0,0.0,0.0,345.0,0.0,0.3227504221502092,0.0,1
20,7,19393,4759,13495,1349505,11292,1129202,1616.0,0.0,1818.0,1.0,0.0,0.0,1062.0,0.0,104.07627134061109,1.0,3
24,4,19805,1792,14107,1410702,11066,1106606,1000.0,0.0,1545.0,0.0,0.0,0.0,1670.0,0.0,-15.40517801918169,0.0,0
8,2,19393,285,11986,1198603,13204,1320402,627.0,0.0,851.0,0.0,0.0,0.0,1024.0,0.0,0.4417687284271987,0.0,1
10,4,19393,5942,12954,1295407,12889,1288903,1639.0,0.0,1801.0,0.0,0.0,0.0,231.0,0.0,-3.259117771113126,0.0,0
24,4,20304,3885,12954,1295407,14869,1486903,1247.0,0.0,1537.0,0.0,0.0,0.0,588.0,0.0,-2.858244594467385,0.0,0
1,2,20397,5309,10980,1098002,11278,1127805,1202.0,0.0,1327.0,0.0,0.0,0.0,523.0,0.0,0.7139606791974706,0.0,1
9,3,20452,3547,12953,1295304,13930,1393007,1401.0,0.0,1524.0,0.0,0.0,0.0,733.0,0.0,-4.108837209190565,0.0,0
7,1,20398,3964,13930,1393007,10980,1098002,812.0,0.0,1058.0,0.0,0.0,0.0,500.0,0.0,-10.692193381380033,0.0,0
3,4,20409,832,12953,1295304,10721,1072102,1349.0,0.0,1437.0,0.0,0.0,0.0,184.0,0.0,-17.583478752875394,0.0,0
18,5,20409,323,12478,1247805,12892,1289208,935.0,0.0,1303.0,0.0,0.0,0.0,2475.0,0.0,4.586159891094091,0.0,1
24,4,19790,560,14843,1484306,10397,1039707,1647.0,0.0,1933.0,0.0,0.0,0.0,1547.0,0.0,-19.81774064985662,0.0,0
8,2,19805,1694,11057,1105703,13303,1330303,732.0,0.0,928.0,0.0,0.0,0.0,650.0,0.0,1.155943776948638,0.0,1
12,6,19977,1071,11618,1161802,10732,1073203,2000.0,0.0,32.0,0.0,0.0,0.0,1585.0,0.0,-19.5000229807803,0.0,0
8,2,20378,5798,10980,1098002,11298,1129806,536.0,0.0,706.0,0.0,0.0,0.0,695.0,0.0,-1.8601423520495746,0.0,0
1,2,19977,2377,12266,1226603,11292,1129202,1010.0,0.0,1123.0,0.0,0.0,0.0,862.0,0.0,3.618522020806301,0.0,1
28,1,20452,5964,13485,1348502,11278,1127805,1717.0,0.0,2012.0,0.0,0.0,0.0,707.0,0.0,-20.157874999205735,0.0,0
17,4,19977,2285,11292,1129202,12441,1244102,1223.0,1.0,1356.0,1.0,0.0,0.0,406.0,0.0,22.234103289576062,1.0,2
4,5,20416,840,13204,1320402,14524,1452401,1519.0,0.0,1708.0,0.0,0.0,0.0,667.0,0.0,-24.106181565262165,0.0,0
6,7,20452,4666,11278,1127805,14576,1457606,1152.0,0.0,1308.0,0.0,0.0,0.0,296.0,0.0,-2.7301364728038537,0.0,0
21,1,19393,1368,11292,1129202,12339,1233904,1455.0,0.0,1854.0,0.0,0.0,0.0,977.0,0.0,8.225088280158099,0.0,1
29,2,19805,1789,10792,1079206,11057,1105703,723.0,0.0,919.0,0.0,0.0,0.0,546.0,0.0,-27.975143044405904,0.0,0
26,6,19805,2248,11298,1129806,14771,1477104,1058.0,0.0,1239.0,0.0,0.0,0.0,1464.0,0.0,3.036806656874081,0.0,1
20,7,20378,6220,12451,1245102,12266,1226603,1528.0,0.0,1707.0,1.0,0.0,0.0,817.0,0.0,51.49713917880542,1.0,2
19,6,19790,1309,10397,1039707,14100,1410005,1513.0,0.0,1655.0,0.0,0.0,0.0,666.0,0.0,-8.466223353621487,0.0,0
17,4,20416,277,15024,1502403,13204,1320402,1629.0,0.0,1903.0,0.0,0.0,0.0,1246.0,0.0,11.798679743050453,0.0,1
16,3,19977,2009,13204,1320402,12264,1226402,1851.0,0.0,2051.0,0.0,0.0,0.0,758.0,0.0,-15.061282286886954,0.0,0
7,1,20378,5899,12954,1295407,14107,1410702,1900.0,0.0,2129.0,0.0,0.0,0.0,355.0,0.0,-9.059837972723127,0.0,0
14,1,20304,5105,12888,1288802,11292,1129202,1342.0,0.0,1501.0,0.0,0.0,0.0,113.0,0.0,-29.38429133576935,0.0,0
6,7,19393,3291,14893,1489302,14679,1467903,707.0,0.0,824.0,0.0,0.0,0.0,480.0,0.0,-26.328057599782273,0.0,0
11,5,19790,1669,12953,1295304,13303,1330303,2028.0,1.0,2340.0,1.0,0.0,0.0,1096.0,0.0,42.89352547801754,1.0,2
26,6,20436,1050,13204,1320402,11057,1105703,2143.0,1.0,2318.0,1.0,0.0,0.0,468.0,0.0,18.896633045391738,1.0,2
21,1,19393,1979,12889,1288903,13796,1379608,1756.0,0.0,1922.0,0.0,0.0,0.0,407.0,0.0,-1.5881103278287063,0.0,0
9,3,19393,267,13495,1349505,12191,1219102,1520.0,0.0,1626.0,0.0,0.0,0.0,302.0,0.0,-10.812073943926986,0.0,0
3,4,19805,2180,13930,1393007,14107,1410702,822.0,0.0,1111.0,0.0,0.0,0.0,1440.0,0.0,-5.333465877239009,0.0,0
15,2,19790,2535,13495,1349505,12478,1247805,642.0,0.0,1019.0,0.0,0.0,0.0,1182.0,0.0,-22.14087663466517,0.0,0
10,4,20378,6255,12264,1226402,12953,1295304,813.0,0.0,1052.0,1.0,0.0,0.0,229.0,0.0,46.77693106140808,1.0,2
8,2,20398,4022,12451,1245102,13303,1330303,1534.0,0.0,1645.0,0.0,0.0,0.0,335.0,0.0,-0.12789863162737003,0.0,0
24,4,20398,3547,10268,1026802,13930,1393007,1322.0,1.0,1432.0,0.0,0.0,0.0,234.0,0.0,13.438622563367991,0.0,1
29,2,20366,4320,12266,1226603,11982,1198202,2137.0,0.0,2232.0,0.0,0.0,0.0,166.0,0.0,-27.731245187900587,0.0,0
8,2,19930,805,14747,1474703,13830,1383002,955.0,0.0,1401.0,0.0,0.0,0.0,2640.0,0.0,10.067294438486973,0.0,1
11,5,19393,1694,11259,1125904,13871,1387102,1106.0,0.0,1245.0,0.0,0.0,0.0,586.0,0.0,-4.0403459409956195,0.0,0
30,3,20304,4040,10721,1072102,12478,1247805,2236.0,1.0,43.0,1.0,0.0,0.0,187.0,0.0,74.64763494258487,1.0,3
1,2,19393,648,14893,1489302,12892,1289208,2105.0,0.0,2212.0,0.0,0.0,0.0,373.0,0.0,-7.487465915650785,0.0,0
18,5,19805,2137,10721,1072102,12953,1295304,549.0,0.0,811.0,1.0,0.0,0.0,184.0,0.0,23.21698493403507,1.0,2
15,2,19805,2259,11433,1143302,13930,1393007,747.0,0.0,757.0,0.0,0.0,0.0,235.0,0.0,-25.95554167187277,0.0,0
2,3,19393,6914,10821,1082106,14843,1484306,1054.0,0.0,1559.0,0.0,0.0,0.0,1565.0,0.0,-2.958959745341126,0.0,0
22,2,19393,52,11140,1114008,12191,1219102,1708.0,0.0,1755.0,0.0,0.0,0.0,187.0,0.0,-14.656864285399877,0.0,0
23,3,19393,313,11259,1125904,13232,1323202,1747.0,0.0,1947.0,0.0,0.0,0.0,793.0,0.0,11.27706299599563,0.0,1
9,3,19690,505,13830,1383002,12173,1217305,1822.0,0.0,1858.0,0.0,0.0,0.0,100.0,0.0,-11.703425818823748,0.0,0
12,6,19977,386,11292,1129202,10721,1072102,1744.0,0.0,2326.0,0.0,0.0,0.0,1754.0,0.0,-23.552334358381152,0.0,0
13,7,19977,2042,11278,1127805,14771,1477104,827.0,0.0,1115.0,0.0,0.0,0.0,2442.0,0.0,2.1623475075916208,0.0,1
15,2,19790,2315,13303,1330303,12478,1247805,2025.0,1.0,2327.0,1.0,0.0,0.0,1089.0,0.0,46.508755829865024,1.0,2
28,1,20397,5305,11278,1127805,10874,1087402,1938.0,0.0,2045.0,0.0,0.0,0.0,274.0,0.0,-6.353836168984807,0.0,0
20,7,20366,4112,12264,1226402,11193,1119302,1722.0,0.0,1854.0,0.0,0.0,0.0,388.0,0.0,1.4024753477326513,0.0,1
25,5,19393,1419,14771,1477104,12892,1289208,1240.0,0.0,1400.0,0.0,0.0,0.0,337.0,0.0,10.511885004093168,0.0,1
12,6,20304,5250,12266,1226603,14730,1473003,1156.0,0.0,1503.0,0.0,0.0,0.0,788.0,0.0,5.648603766075425,0.0,1
4,5,19393,2216,13232,1323202,10599,1059904,1459.0,0.0,1631.0,0.0,0.0,0.0,570.0,0.0,0.4362480542725844,0.0,1
15,2,19977,805,14570,1457002,14771,1477104,603.0,0.0,710.0,0.0,0.0,0.0,192.0,0.0,0.5834932077814614,0.0,1
13,7,20409,1694,13204,1320402,12197,1219702,1717.0,0.0,1943.0,0.0,0.0,0.0,972.0,0.0,12.566608981443894,0.0,1
7,1,19805,2103,11278,1127805,14635,1463502,1501.0,0.0,1742.0,0.0,0.0,0.0,892.0,0.0,-16.68791561265588,0.0,0
26,6,20397,5291,10529,1052906,11057,1105703,1001.0,0.0,1205.0,0.0,0.0,0.0,644.0,0.0,-29.949955761171566,0.0,0
27,7,19790,2084,10397,1039707,11996,1199603,1610.0,1.0,1705.0,1.0,0.0,0.0,153.0,0.0,44.283274177412665,1.0,2
4,5,20304,3616,12953,1295304,15016,1501606,1208.0,0.0,1348.0,0.0,0.0,0.0,888.0,0.0,-20.19488791679652,0.0,0
15,2,20304,5123,11292,1129202,12899,1289902,1128.0,0.0,1326.0,0.0,0.0,0.0,228.0,0.0,-0.21744366987008212,0.0,0
26,6,19790,608,14057,1405702,10397,1039707,1346.0,0.0,2103.0,0.0,0.0,0.0,2172.0,0.0,-1.482978010551193,0.0,0
2,3,20304,5914,14771,1477104,13485,1348502,828.0,0.0,1446.0,0.0,0.0,0.0,1772.0,0.0,-3.294237778287428,0.0,0
28,1,20409,1668,10994,1099402,10721,1072102,1250.0,0.0,1453.0,0.0,0.0,0.0,818.0,0.0,-29.269045055574583,0.0,0
8,2,20452,5936,11278,1127805,12953,1295304,1754.0,0.0,1907.0,0.0,0.0,0.0,214.0,0.0,2.7950124502791365,0.0,1
31,4,19805,2227,15027,1502704,13303,1330303,926.0,0.0,1143.0,0.0,0.0,0.0,1139.0,0.0,-15.441131438152881,0.0,0
21,1,19805,2783,12478,1247805,11503,1150305,1044.0,0.0,1504.0,1.0,0.0,0.0,1746.0,0.0,85.16582285668963,1.0,3
17,4,19393,5,12896,1289607,11259,1125904,610.0,0.0,712.0,0.0,0.0,0.0,293.0,0.0,-4.9539707174031005,0.0,0
10,4,20452,3440,12266,1226603,14492,1449202,1426.0,0.0,1759.0,0.0,0.0,0.0,1042.0,0.0,-14.577108355744176,0.0,0
4,5,19805,1976,11057,1105703,15096,1509602,2209.0,0.0,11.0,0.0,0.0,0.0,603.0,0.0,-23.94406798031515,0.0,0
14,1,19805,2092,11057,1105703,13204,1320402,2224.0,0.0,8.0,0.0,0.0,0.0,468.0,0.0,-25.751149605278357,0.0,0
26,6,20397,5393,14685,1468502,11057,1105703,1449.0,0.0,1552.0,0.0,0.0,0.0,213.0,0.0,7.41832499005006,0.0,1
5,6,19805,2661,12266,1226603,11057,1105703,523.0,0.0,840.0,0.0,0.0,0.0,912.0,0.0,11.327889393670109,0.0,1
8,2,19977,220,13930,1393007,13487,1348702,1933.0,0.0,2054.0,0.0,0.0,0.0,334.0,0.0,-0.7595378956065191,0.0,0
29,2,19790,913,14027,1402702,10397,1039707,740.0,0.0,922.0,0.0,0.0,0.0,545.0,0.0,-25.34546483127825,0.0,0
14,1,19393,5942,12954,1295407,12889,1288903,1639.0,0.0,1736.0,0.0,0.0,0.0,231.0,0.0,-11.908775240029167,0.0,0
30,3,19805,2343,11298,1129806,13871,1387102,701.0,0.0,846.0,0.0,0.0,0.0,583.0,0.0,2.8022640047320753,0.0,1
27,7,19790,1473,14771,1477104,12478,1247805,1419.0,0.0,2254.0,0.0,0.0,0.0,2586.0,0.0,5.091939780453065,0.0,1
25,5,19393,37,11259,1125904,12191,1219102,1530.0,0.0,1633.0,0.0,0.0,0.0,239.0,0.0,-24.680161996901013,0.0,0
18,5,19393,1172,15016,1501606,12953,1295304,2013.0,0.0,2323.0,0.0,0.0,0.0,888.0,0.0,-29.99861765195779,0.0,0
7,1,20398,3609,11140,1114008,11298,1129806,819.0,0.0,945.0,0.0,0.0,0.0,354.0,0.0,2.046167064627225,0.0,1
6,7,19393,2314,14057,1405702,14831,1483106,546.0,0.0,721.0,0.0,0.0,0.0,569.0,0.0,-13.953172080620746,0.0,0
7,1,19790,1242,10721,1072102,12889,1288903,1045.0,0.0,1357.0,0.0,0.0,0.0,2381.0,0.0,-18.54834007717829,0.0,0
21,1,20398,3573,15412,1541205,11057,1105703,1954.0,0.0,2120.0,0.0,0.0,0.0,177.0,0.0,-29.419613859471355,0.0,0
19,6,19393,4806,14893,1489302,12892,1289208,834.0,0.0,950.0,0.0,0.0,0.0,373.0,0.0,-5.686526695732514,0.0,0
14,1,19790,1849,13487,1348702,14893,1489302,1753.0,0.0,1949.0,0.0,0.0,0.0,1517.0,0.0,8.301783094169178,0.0,1
21,1,19790,2088,10397,1039707,11278,1127805,940.0,0.0,1118.0,0.0,0.0,0.0,547.0,0.0,13.093424082266456,0.0,1
7,1,20416,906,12889,1288903,11292,1129202,1341.0,1.0,1621.0,1.0,0.0,0.0,628.0,0.0,74.83747486378208,1.0,3
20,7,19790,1929,10397,1039707,12892,1289208,1006.0,1.0,1159.0,0.0,0.0,0.0,1947.0,0.0,-6.849240251704762,0.0,0
8,2,19790,1193,14869,1486903,14100,1410005,931.0,0.0,1511.0,0.0,0.0,0.0,1927.0,0.0,-26.17246265298415,0.0,0
7,1,19393,778,12892,1289208,15016,1501606,1723.0,0.0,2238.0,0.0,0.0,0.0,1592.0,0.0,-5.30072393058301,0.0,0
30,3,19977,2421,12266,1226603,12889,1288903,722.0,0.0,838.0,0.0,0.0,0.0,1222.0,0.0,-12.900941446557242,0.0,0
16,3,19977,626,13930,1393007,14100,1410005,1821.0,0.0,2130.0,0.0,0.0,0.0,678.0,0.0,-2.678912360239038,0.0,0
21,1,20363,5084,10397,1039707,10685,1068502,1600.0,0.0,1649.0,0.0,0.0,0.0,533.0,0.0,-12.507314345555399,0.0,0
14,1,19805,1895,12892,1289208,14107,1410702,617.0,0.0,831.0,0.0,0.0,0.0,370.0,0.0,-19.186539444733498,0.0,0
9,3,19977,1781,12266,1226603,14893,1489302,946.0,0.0,1149.0,0.0,0.0,0.0,1609.0,0.0,-25.726562614723058,0.0,0
21,1,20398,3602,13930,1393007,11066,1106606,1425.0,0.0,1640.0,0.0,0.0,0.0,296.0,0.0,-15.828669993499693,0.0,0
21,1,19790,1518,12992,1299206,10397,1039707,1544.0,0.0,1814.0,0.0,0.0,0.0,453.0,0.0,-25.650982457051146,0.0,0
30,3,19790,1212,12892,1289208,11433,1143302,656.0,0.0,1410.0,0.0,0.0,0.0,1979.0,0.0,-22.039637212920724,0.0,0
6,7,19393,3628,12339,1233904,10423,1042302,1622.0,0.0,1754.0,0.0,0.0,0.0,919.0,0.0,14.430127136079566,0.0,1
1,2,20452,3726,11921,1192102,11292,1129202,1033.0,1.0,1207.0,1.0,0.0,0.0,212.0,0.0,62.186769918288334,1.0,3
25,5,19393,1686,13232,1323202,12191,1219102,2116.0,1.0,2336.0,0.0,0.0,0.0,937.0,0.0,-6.065770507274255,0.0,0
5,6,20366,4071,13930,1393007,11042,1104205,1536.0,0.0,1752.0,0.0,0.0,0.0,315.0,0.0,9.31283379317469,0.0,1
14,1,19790,2325,11298,1129806,10397,1039707,1351.0,0.0,1643.0,0.0,0.0,0.0,731.0,0.0,14.800600522080952,0.0,1
9,3,19393,151,15016,1501606,12889,1288903,1748.0,0.0,1919.0,0.0,0.0,0.0,1371.0,0.0,-3.777849779489331,0.0,0
29,2,19805,1874,14100,1410005,10721,1072102,2124.0,0.0,2253.0,0.0,0.0,0.0,280.0,0.0,6.561321946987724,0.0,1
24,4,19790,1707,10721,1072102,12892,1289208,739.0,0.0,1106.0,0.0,0.0,0.0,2611.0,0.0,-15.287653904849613,0.0,0
22,2,20409,1304,14843,1484306,12478,1247805,1519.0,0.0,1904.0,1.0,0.0,0.0,1598.0,0.0,47.79737157451827,1.0,2
26,6,19805,539,12892,1289208,15376,1537604,823.0,0.0,1053.0,0.0,0.0,0.0,451.0,0.0,-11.878332555244791,0.0,0
16,3,20363,5482,12197,1219702,10397,1039707,1155.0,1.0,1411.0,0.0,0.0,0.0,780.0,0.0,0.2628268203142109,0.0,1
28,1,20409,290,11278,1127805,10721,1072102,857.0,1.0,1018.0,1.0,0.0,0.0,399.0,0.0,86.94793568253027,1.0,3
3,4,20378,5809,11298,1129806,13158,1315805,936.0,1.0,1100.0,1.0,0.0,0.0,309.0,0.0,48.78490120354289,1.0,2
6,7,19930,880,12758,1275804,14747,1474703,1236.0,0.0,2017.0,0.0,0.0,0.0,2688.0,0.0,-24.005553413851707,0.0,0
6,7,19805,2516,13930,1393007,12892,1289208,701.0,0.0,1010.0,1.0,0.0,0.0,1744.0,0.0,81.7692106724129,1.0,3
5,6,20416,126,11697,1169706,13577,1357702,2036.0,1.0,2209.0,0.0,0.0,0.0,529.0,0.0,-24.2253362015056,0.0,0
8,2,19977,1412,11292,1129202,12953,1295304,1228.0,0.0,1759.0,0.0,0.0,0.0,1620.0,0.0,-3.967837129680147,0.0,0
21,1,19930,183,14747,1474703,10299,1029906,2321.0,0.0,205.0,0.0,0.0,0.0,1448.0,0.0,1.2039957625339044,0.0,1
9,3,19790,1139,14893,1489302,14869,1486903,1252.0,0.0,1516.0,0.0,0.0,0.0,532.0,0.0,1.5275173377503237,0.0,1
25,5,19790,2568,13487,1348702,11292,1129202,1127.0,0.0,1219.0,0.0,0.0,0.0,680.0,0.0,3.906244979681853,0.0,1
11,5,20436,178,11292,1129202,11996,1199603,1021.0,0.0,1536.0,0.0,0.0,0.0,1278.0,0.0,9.278673970454903,0.0,1
3,4,20436,1773,13204,1320402,11986,1198603,826.0,0.0,1114.0,0.0,0.0,0.0,1024.0,0.0,-7.50184536158452,0.0,0
24,4,19790,1765,13930,1393007,10397,1039707,1003.0,0.0,1300.0,0.0,0.0,0.0,606.0,0.0,2.8612135288307035,0.0,1
11,5,19393,1100,12191,1219102,12953,1295304,1911.0,1.0,2320.0,0.0,0.0,0.0,1428.0,0.0,-2.1372269085373476,0.0,0
25,5,20304,3128,14109,1410902,13241,1324102,1714.0,0.0,1749.0,0.0,0.0,0.0,69.0,0.0,-21.601202709104285,0.0,0
21,1,20304,3341,14893,1489302,14747,1474703,1038.0,0.0,1247.0,0.0,0.0,0.0,605.0,0.0,-28.843965980876632,0.0,0
30,3,20398,3505,11298,1129806,11986,1198603,1827.0,0.0,2157.0,0.0,0.0,0.0,931.0,0.0,-17.19563764453798,0.0,0
1,2,19977,721,12264,1226402,13930,1393007,857.0,0.0,1006.0,0.0,0.0,0.0,588.0,0.0,-10.063483214807126,0.0,0
20,7,20452,4411,14100,1410005,14730,1473003,1754.0,0.0,2024.0,0.0,0.0,0.0,576.0,0.0,-2.230232500710467,0.0,0
15,2,20398,4100,11298,1129806,11921,1192102,2207.0,0.0,2313.0,0.0,0.0,0.0,773.0,0.0,8.248169872644242,0.0,1
29,2,19690,267,12758,1275804,12173,1217305,1306.0,0.0,1350.0,0.0,0.0,0.0,163.0,0.0,-21.168942748222545,0.0,0
19,6,19977,2161,14771,1477104,14747,1474703,1614.0,0.0,1808.0,0.0,0.0,0.0,679.0,0.0,-24.35025945456853,0.0,0
6,7,20363,3394,12945,1294503,10397,1039707,1158.0,0.0,1313.0,0.0,0.0,0.0,304.0,0.0,13.35659763634474,0.0,1
10,4,20436,2042,12889,1288903,12451,1245102,2237.0,0.0,533.0,0.0,0.0,0.0,1965.0,0.0,-25.13799482806168,0.0,0
11,5,20436,2880,13303,1330303,12953,1295304,2008.0,1.0,2331.0,1.0,0.0,0.0,1096.0,0.0,65.76307129114767,1.0,3
11,5,19977,1612,12266,1226603,14100,1410005,1646.0,0.0,2052.0,0.0,0.0,0.0,1325.0,0.0,-3.6496322043014158,0.0,0
22,2,19977,343,11618,1161802,14027,1402702,925.0,0.0,1228.0,0.0,0.0,0.0,1023.0,0.0,-5.638151059165279,0.0,0
24,4,19977,203,10693,1069302,12266,1226603,1101.0,0.0,1325.0,0.0,0.0,0.0,657.0,0.0,-26.128552933517557,0.0,0
21,1,20452,4360,12953,1295304,14730,1473003,2147.0,1.0,47.0,1.0,0.0,0.0,659.0,0.0,21.930799056376415,1.0,2
9,3,19930,10,14747,1474703,13204,1320402,2150.0,0.0,554.0,0.0,0.0,0.0,2554.0,0.0,-25.253245764253396,0.0,0
21,1,19393,452,10140,1014005,14107,1410702,1730.0,0.0,1845.0,0.0,0.0,0.0,328.0,0.0,-3.648554225732437,0.0,0
16,3,20452,3701,15096,1509602,13930,1393007,1018.0,0.0,1144.0,0.0,0.0,0.0,607.0,0.0,-5.5044800564555505,0.0,0
9,3,19805,447,14107,1410702,13930,1393007,123.0,0.0,530.0,0.0,0.0,0.0,1440.0,0.0,-19.48166435834651,0.0,0
6,7,19805,2224,11298,1129806,14747,1474703,1703.0,1.0,1911.0,0.0,0.0,0.0,1660.0,0.0,-1.30016361694838,0.0,0
7,1,20363,5215,11433,1143302,11066,1106606,1343.0,0.0,1432.0,0.0,0.0,0.0,155.0,0.0,6.903037592504222,0.0,1
16,3,20452,5895,12478,1247805,11066,1106606,2052.0,0.0,2226.0,0.0,0.0,0.0,483.0,0.0,-28.12894680690328,0.0,0
6,7,20398,3512,11298,1129806,14814,1481402,1835.0,0.0,1937.0,0.0,0.0,0.0,190.0,0.0,-7.584152540338092,0.0,0
3,4,19790,1090,13204,1320402,10397,1039707,1235.0,0.0,1421.0,1.0,0.0,0.0,404.0,0.0,87.68828285867978,1.0,3
22,2,20436,2000,10397,1039707,15356,1535602,810.0,1.0,1009.0,0.0,0.0,0.0,701.0,0.0,-18.64596328186408,0.0,0
11,5,20368,2237,10581,1058102,14761,1476106,1003.0,0.0,1319.0,0.0,0.0,0.0,1299.0,0.0,-16.15030926180829,0.0,0
27,7,20304,2978,14107,1410702,16218,1621802,943.0,0.0,1105.0,0.0,0.0,0.0,160.0,0.0,-2.3862943654777284,0.0,0
12,6,20409,1231,10721,1072102,12953,1295304,1519.0,0.0,1628.0,0.0,0.0,0.0,184.0,0.0,10.407088204968161,0.0,1
3,4,20304,4141,10713,1071302,14747,1474703,1538.0,0.0,1615.0,0.0,0.0,0.0,399.0,0.0,6.446598913630471,0.0,1
16,3,20409,700,12892,1289208,11697,1169706,753.0,0.0,1549.0,0.0,0.0,0.0,2343.0,0.0,-3.759140140518742,0.0,0
23,3,19393,257,14107,1410702,13487,1348702,1944.0,0.0,2339.0,0.0,0.0,0.0,1276.0,0.0,2.8599772990762142,0.0,1
28,1,20368,542,10466,1046602,12278,1227805,1418.0,0.0,1722.0,0.0,0.0,0.0,855.0,0.0,-13.58298884064906,0.0,0
20,7,19393,2369,11540,1154005,11259,1125904,1018.0,0.0,1250.0,0.0,0.0,0.0,562.0,0.0,-1.1565512355559022,0.0,0
23,3,19393,838,10821,1082106,12892,1289208,639.0,0.0,935.0,0.0,0.0,0.0,2329.0,0.0,-9.021828399259936,0.0,0
14,1,20416,115,10821,1082106,11292,1129202,1952.0,0.0,2155.0,0.0,0.0,0.0,1491.0,0.0,-21.45287385940976,0.0,0
13,7,19805,1348,12892,1289208,14492,1449202,703.0,0.0,1426.0,0.0,0.0,0.0,2239.0,0.0,1.578222324476573,0.0,1
27,7,20363,3414,11433,1143302,12266,1226603,1556.0,0.0,1745.0,0.0,0.0,0.0,1075.0,0.0,-4.95909131930301,0.0,0
5,6,19977,1114,11292,1129202,12266,1226603,1005.0,0.0,1322.0,0.0,0.0,0.0,862.0,0.0,-13.862028812088386,0.0,0
29,2,19805,132,13303,1330303,13930,1393007,1155.0,0.0,1401.0,0.0,0.0,0.0,1197.0,0.0,11.010263553538383,0.0,1
15,2,20398,3604,12953,1295304,10990,1099005,1821.0,1.0,1931.0,0.0,0.0,0.0,305.0,0.0,-29.057964697797004,0.0,0
13,7,19790,1453,13487,1348702,14747,1474703,1817.0,0.0,1940.0,0.0,0.0,0.0,1399.0,0.0,-15.79020819377268,0.0,0
11,5,20409,984,14492,1449202,10721,1072102,1524.0,0.0,1709.0,0.0,0.0,0.0,612.0,0.0,-27.440337100005905,0.0,0
19,6,20452,3729,12266,1226603,13495,1349505,1152.0,0.0,1305.0,0.0,0.0,0.0,305.0,0.0,4.493729229973223,0.0,1
2,3,19790,1907,13204,1320402,13487,1348702,1615.0,0.0,1827.0,0.0,0.0,0.0,1310.0,0.0,1.5948354351206673,0.0,1
21,1,19805,1294,11298,1129806,13930,1393007,2047.0,0.0,2254.0,0.0,0.0,0.0,801.0,0.0,-15.089150156865733,0.0,0
14,1,19805,166,14771,1477104,12478,1247805,1531.0,0.0,124.0,1.0,0.0,0.0,2586.0,0.0,86.26894182953559,1.0,3
8,2,19393,6841,13296,1329604,13204,1320402,749.0,0.0,1117.0,0.0,0.0,0.0,1142.0,0.0,-12.182824821182257,0.0,0
4,5,20452,4727,13871,1387102,13303,1330303,506.0,0.0,957.0,1.0,0.0,0.0,1393.0,0.0,94.65039430793317,1.0,3
1,2,19393,2127,14683,1468305,12191,1219102,1733.0,0.0,1816.0,0.0,0.0,0.0,192.0,0.0,-9.561735176848227,0.0,0
11,5,20378,5785,14107,1410702,14570,1457002,1605.0,1.0,1644.0,1.0,0.0,0.0,601.0,0.0,58.87709169449322,1.0,2
13,7,20363,5487,10693,1069302,12953,1295304,1832.0,0.0,2156.0,0.0,0.0,0.0,764.0,0.0,12.062846196973544,0.0,1
30,3,19930,64,10299,1029906,12523,1252306,1108.0,0.0,1241.0,0.0,0.0,0.0,571.0,0.0,-18.71044050491849,0.0,0
2,3,20304,4196,11775,1177502,13487,1348702,1810.0,0.0,1934.0,0.0,0.0,0.0,196.0,0.0,-24.579869700154557,0.0,0
2,3,19930,1753,14771,1477104,14747,1474703,1715.0,0.0,1916.0,0.0,0.0,0.0,679.0,0.0,-3.695559903324382,0.0,0
21,1,20397,5424,11433,1143302,11057,1105703,1536.0,0.0,1731.0,0.0,0.0,0.0,500.0,0.0,13.61948155278805,0.0,1
24,4,20304,5293,11292,1129202,14747,1474703,754.0,0.0,1024.0,0.0,0.0,0.0,1024.0,0.0,-12.997235382276601,0.0,0
